Matricula;Secretaria;Codigo Lotação;Nome Lotação;Código Cargo;Verbas Fixas;Cargo Comissão / Função Gratificada;Produtividade;Hora Extra;Sucumbência;Eventual;Adic.Crg./ Local/Jorn.;Salário Atraso;Prêmio Férias;Licença Prêmio;13º Salário;Total Bruto;Deduções;Bruto c/ Deduções
1302248;Saúde;S0111;POLICLINICA II                          ;94090 - TECNICO ENFERMAGEM;R$ 3.566,80;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 28,71;R$ 0,00;R$ 111,96;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.768,61;R$ 0,00;R$ 3.768,61
1302256;Saúde;S0112;POLICLINICA III                         ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 565,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 95,30;R$ 0,00;R$ 0,00;R$ 4.289,16;R$ 0,00;R$ 4.289,16
1302264;Saúde;S0100;AMBULATORIO DE DOENCAS SEXUAL. TRANSMIS.;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.892,93;R$ 0,00;R$ 3.892,93
1302299;Saúde;S0113;CENTRO DE REAB. FISICA E DOENCAS REUMAT.;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13,35;R$ 0,00;R$ 0,00;R$ 3.906,28;R$ 0,00;R$ 3.906,28
1302302;Saúde;S0151;CENTRO DE SAUDE SANTA ODILA             ;94090 - TECNICO ENFERMAGEM;R$ 3.770,54;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 101,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.933,54;R$ 0,00;R$ 3.933,54
1302310;Saúde;S0168;CENTRO DE SAUDE DOM BRUNO GAMBERINI     ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 648,82;R$ 0,00;R$ 1.946,46;R$ 6.488,21;R$ 0,00;R$ 6.488,21
1302329;Saúde;S0185;CENTRO DE SAUDE BOA ESPERANCA           ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 196,96;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.886,06;R$ 0,00;R$ 3.886,06
1302345;Saúde;S0218;CENTRO DE SAUDE SANTOS DUMONT           ;94090 - TECNICO ENFERMAGEM;R$ 4.211,94;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.538,06;R$ 0,00;R$ 4.538,06
1302361;Saúde;S0132;CENTRO DE SAUDE JARDIM AURELIA          ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 369,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.997,20;R$ 0,00;R$ 3.997,20
1302388;Saúde;S0163;CENTRO DE SAUDE SAO DOMINGOS            ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 94,32;R$ 0,00;R$ 369,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.356,40;R$ 0,00;R$ 4.356,40
1302418;Saúde;S0153;CENTRO DE SAUDE JOSE BATISTA            ;94090 - TECNICO ENFERMAGEM;R$ 3.586,23;R$ 0,00;R$ 122,29;R$ 235,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.944,31;R$ 0,00;R$ 3.944,31
1302442;Saúde;S0131;CENTRO DE SAUDE AMADEU MENDES DOS SANTOS;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 369,25;R$ 0,00;R$ 0,00;R$ 28,49;R$ 0,00;R$ 0,00;R$ 4.290,67;R$ 0,00;R$ 4.290,67
1302450;Saúde;S0132;CENTRO DE SAUDE JARDIM AURELIA          ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 188,64;R$ 0,00;R$ 369,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.185,84;R$ 0,00;R$ 4.185,84
1302469;Saúde;S0203;CENTRO DE SAUDE SANTA LUCIA             ;94090 - TECNICO ENFERMAGEM;R$ 3.599,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.599,16;R$ 0,00;R$ 3.599,16
1302477;Saúde;S0157;CENTRO DE SAUDE DR. MANOEL RIOS MURARO  ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.627,95;R$ 0,00;R$ 3.627,95
1302493;Saúde;S0172;SERVICO ATENCAO DOMICILIAR LESTE/NORTE  ;94090 - TECNICO ENFERMAGEM;R$ 4.800,38;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.126,50;R$ 0,00;R$ 5.126,50
1302507;Saúde;S0158;CENTRO DE SAUDE OROSIMBO MAIA           ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.811,41;R$ 0,00;R$ 3.811,41
1302515;Saúde;S0211;CENTRO DE SAUDE LAURA SIMOES C AMICUCCI ;94090 - TECNICO ENFERMAGEM;R$ 3.736,58;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 509,31;R$ 29,48;R$ 0,00;R$ 0,00;R$ 4.397,66;R$ 0,00;R$ 4.397,66
1302523;Saúde;S0232;PRONTO SOCORRO DR. SERGIO AROUCA        ;94090 - TECNICO ENFERMAGEM;R$ 3.566,82;R$ 0,00;R$ 122,29;R$ 813,65;R$ 0,00;R$ 0,00;R$ 396,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.898,89;R$ 0,00;R$ 4.898,89
1302558;Saúde;S0232;PRONTO SOCORRO DR. SERGIO AROUCA        ;94090 - TECNICO ENFERMAGEM;R$ 4.087,23;R$ 0,00;R$ 122,29;R$ 763,98;R$ 0,00;R$ 221,55;R$ 0,00;R$ 0,00;R$ 766,16;R$ 0,00;R$ 0,00;R$ 5.961,21;R$ 0,00;R$ 5.961,21
1302574;Saúde;S0204;CENTRO DE SAUDE MARGARIDA SANTOS SILVA  ;94090 - TECNICO ENFERMAGEM;R$ 3.736,58;R$ 0,00;R$ 326,12;R$ 459,80;R$ 0,00;R$ 246,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.768,67;R$ 0,00;R$ 4.768,67
1302582;Saúde;S0169;CENTRO DE SAUDE CAMPO BELO              ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 471,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.364,52;R$ 0,00;R$ 4.364,52
1302590;Saúde;S0156;CENTRO DE SAUDE SAO VICENTE             ;94090 - TECNICO ENFERMAGEM;R$ 3.673,41;R$ 0,00;R$ 122,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.795,71;R$ 0,00;R$ 3.795,71
1302604;Saúde;S0134;PRONTO ATENDIMENTO PADRE ANCHIETA       ;94090 - TECNICO ENFERMAGEM;R$ 3.974,26;R$ 0,00;R$ 122,29;R$ 1.466,95;R$ 0,00;R$ 369,25;R$ 438,58;R$ 0,00;R$ 682,76;R$ 0,00;R$ 2.048,28;R$ 9.102,37;R$ 0,00;R$ 9.102,37
1302612;Saúde;S0234;CENTRO DE SAUDE SANTA ROSA              ;94090 - TECNICO ENFERMAGEM;R$ 4.008,22;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 369,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.703,59;R$ 0,00;R$ 4.703,59
1302620;Saúde;S0134;PRONTO ATENDIMENTO PADRE ANCHIETA       ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.689,10;R$ 0,00;R$ 3.689,10
1302639;Saúde;S0212;CENTRO DE SAUDE CAPIVARI                ;94090 - TECNICO ENFERMAGEM;R$ 4.076,12;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.320,72;R$ 0,00;R$ 4.320,72
1302647;Saúde;S0226;CENTRO DE SAUDE JENCABEMA FENZ          ;94090 - TECNICO ENFERMAGEM;R$ 4.042,17;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 92,84;R$ 0,00;R$ 0,00;R$ 4.461,13;R$ 0,00;R$ 4.461,13
1302655;Saúde;S0185;CENTRO DE SAUDE BOA ESPERANCA           ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 402,64;R$ 0,00;R$ 0,00;R$ 4.091,74;R$ 0,00;R$ 4.091,74
1302671;Saúde;S0134;PRONTO ATENDIMENTO PADRE ANCHIETA       ;94090 - TECNICO ENFERMAGEM;R$ 3.538,23;R$ 0,00;R$ 122,29;R$ 254,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.915,18;R$ 0,00;R$ 3.915,18
1302680;Saúde;S0198;CENTRO DE SAUDE DR. MOISES LIBERMAN     ;94090 - TECNICO ENFERMAGEM;R$ 3.804,49;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 320,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.450,61;R$ 0,00;R$ 4.450,61
1302710;Saúde;S0209;CENTRO DE SAUDE CAMPOS ELISEOS          ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 246,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.057,58;R$ 0,00;R$ 4.057,58
1302728;Saúde;S0151;CENTRO DE SAUDE SANTA ODILA             ;94061 - AG.APOIO SAUDE;R$ 2.829,54;R$ 0,00;R$ 45,90;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.875,44;R$ 0,00;R$ 2.875,44
1302736;Saúde;S0130;CENTRO DE SAUDE SAO MARCOS              ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 123,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.016,01;R$ 0,00;R$ 4.016,01
1302744;Saúde;S0134;PRONTO ATENDIMENTO PADRE ANCHIETA       ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 653,63;R$ 0,00;R$ 0,00;R$ 339,54;R$ 0,00;R$ 614,85;R$ 0,00;R$ 1.844,55;R$ 7.141,67;R$ 0,00;R$ 7.141,67
1302752;Saúde;S0211;CENTRO DE SAUDE LAURA SIMOES C AMICUCCI ;94090 - TECNICO ENFERMAGEM;R$ 3.770,54;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 29,48;R$ 0,00;R$ 0,00;R$ 3.922,31;R$ 0,00;R$ 3.922,31
1302760;Saúde;S0155;CENTRO DE SAUDE VILA RICA               ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 360,20;R$ 0,00;R$ 0,00;R$ 4.171,61;R$ 0,00;R$ 4.171,61
1302779;Saúde;S0232;PRONTO SOCORRO DR. SERGIO AROUCA        ;94090 - TECNICO ENFERMAGEM;R$ 3.736,58;R$ 0,00;R$ 122,29;R$ 1.291,53;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.150,40;R$ 0,00;R$ 5.150,40
1302809;Saúde;S0137;CENTRO DE SAUDE VILLAGE                 ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 329,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.957,79;R$ 0,00;R$ 3.957,79
1302825;Saúde;S0210;CENTRO DE SAUDE DR. PEDRO AGAPIO A NETTO;94090 - TECNICO ENFERMAGEM;R$ 3.770,54;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 648,81;R$ 0,00;R$ 1.946,42;R$ 6.488,06;R$ 0,00;R$ 6.488,06
1302833;Saúde;S0232;PRONTO SOCORRO DR. SERGIO AROUCA        ;94090 - TECNICO ENFERMAGEM;R$ 3.804,49;R$ 0,00;R$ 122,29;R$ 1.460,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.387,45;R$ 0,00;R$ 5.387,45
1302868;Saúde;S0176;CENTRO DE SAUDE ANTONIO DA COSTA SANTOS ;94090 - TECNICO ENFERMAGEM;R$ 3.622,33;R$ 0,00;R$ 40,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.663,09;R$ 0,00;R$ 3.663,09
1302892;Saúde;S0156;CENTRO DE SAUDE SAO VICENTE             ;94090 - TECNICO ENFERMAGEM;R$ 3.566,80;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.811,40;R$ 0,00;R$ 3.811,40
1302914;Saúde;S0201;CENTRO DE APOIO PSICO/SOCIAL AEROPORTO  ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.811,41;R$ 0,00;R$ 3.811,41
1302922;Saúde;S0169;CENTRO DE SAUDE CAMPO BELO              ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.892,93;R$ 0,00;R$ 3.892,93
1302930;Saúde;S0201;CENTRO DE APOIO PSICO/SOCIAL AEROPORTO  ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14,66;R$ 0,00;R$ 0,00;R$ 3.826,07;R$ 0,00;R$ 3.826,07
1302965;Saúde;S0208;CENTRO DE SAUDE VISTA ALEGRE            ;94090 - TECNICO ENFERMAGEM;R$ 3.736,58;R$ 0,00;R$ 326,12;R$ 141,48;R$ 0,00;R$ 516,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.721,13;R$ 0,00;R$ 4.721,13
1302973;Saúde;S0134;PRONTO ATENDIMENTO PADRE ANCHIETA       ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 1.534,24;R$ 0,00;R$ 0,00;R$ 471,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.694,93;R$ 0,00;R$ 5.694,93
1302981;Saúde;S0157;CENTRO DE SAUDE DR. MANOEL RIOS MURARO  ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.627,95;R$ 0,00;R$ 3.627,95
1302990;Saúde;S0154;CENTRO DE SAUDE VILA IPE                ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 369,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.058,25;R$ 0,00;R$ 4.058,25
1303007;Saúde;S0205;CENTRO DE SAUDE DIC I                   ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 94,32;R$ 0,00;R$ 344,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.331,79;R$ 0,00;R$ 4.331,79
1303015;Saúde;S0184;CENTRO DE SAUDE CARLOS GOMES            ;94090 - TECNICO ENFERMAGEM;R$ 3.736,58;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 246,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.308,87;R$ 0,00;R$ 4.308,87
1303023;Saúde;S0128;CENTRO DE SAUDE ATTILIO VICENTIN        ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.627,95;R$ 0,00;R$ 3.627,95
1303031;Saúde;S0165;CENTRO DE SAUDE ANTONIO MONETA JUNIOR   ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.892,93;R$ 0,00;R$ 3.892,93
1303066;Saúde;S0229;CENTRO DE SAUDE LISA                    ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.892,93;R$ 0,00;R$ 3.892,93
1303082;Saúde;S0185;CENTRO DE SAUDE BOA ESPERANCA           ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 0,00;R$ 0,00;R$ 98,48;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.787,58;R$ 0,00;R$ 3.787,58
1303090;Saúde;S0162;SERVICO DE ATENDIMENTO DOMICILIAR       ;94090 - TECNICO ENFERMAGEM;R$ 4.879,71;R$ 0,00;R$ 326,12;R$ 330,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 101,86;R$ 358,91;R$ 0,00;R$ 0,00;R$ 5.996,72;R$ 0,00;R$ 5.996,72
1303112;Saúde;S0132;CENTRO DE SAUDE JARDIM AURELIA          ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 1.143,77;R$ 0,00;R$ 738,51;R$ 66,02;R$ 0,00;R$ 604,66;R$ 0,00;R$ 1.813,98;R$ 7.994,89;R$ 0,00;R$ 7.994,89
1303139;Saúde;S0160;PRONTO ATENDIMENTO SAO JOSE             ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 1.103,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 614,85;R$ 0,00;R$ 1.844,55;R$ 7.252,02;R$ 0,00;R$ 7.252,02
1303163;Saúde;S0206;CENTRO DE SAUDE DIC III                 ;94330 - DENTISTA;R$ 7.545,44;R$ 0,00;R$ 762,28;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.307,72;R$ 0,00;R$ 8.307,72
1303180;Saúde;S0165;CENTRO DE SAUDE ANTONIO MONETA JUNIOR   ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 70,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.963,67;R$ 0,00;R$ 3.963,67
1303198;Saúde;S0198;CENTRO DE SAUDE DR. MOISES LIBERMAN     ;94090 - TECNICO ENFERMAGEM;R$ 4.211,94;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 492,34;R$ 0,00;R$ 0,00;R$ 167,99;R$ 0,00;R$ 0,00;R$ 5.198,39;R$ 0,00;R$ 5.198,39
1303210;Saúde;S0185;CENTRO DE SAUDE BOA ESPERANCA           ;94090 - TECNICO ENFERMAGEM;R$ 3.395,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.395,43;R$ 0,00;R$ 3.395,43
1303236;Saúde;S0201;CENTRO DE APOIO PSICO/SOCIAL AEROPORTO  ;94290 - PSICOLOGO;R$ 5.470,43;R$ 0,00;R$ 403,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.874,09;R$ 0,00;R$ 5.874,09
1303244;Saúde;S0160;PRONTO ATENDIMENTO SAO JOSE             ;94090 - TECNICO ENFERMAGEM;R$ 4.110,09;R$ 0,00;R$ 122,29;R$ 245,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.477,61;R$ 0,00;R$ 4.477,61
1303252;Saúde;S0111;POLICLINICA II                          ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 235,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.209,32;R$ 0,00;R$ 1.813,98;R$ 6.887,04;R$ 0,00;R$ 6.887,04
1303260;Saúde;S0184;CENTRO DE SAUDE CARLOS GOMES            ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 246,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.139,10;R$ 0,00;R$ 4.139,10
1303287;Saúde;S0134;PRONTO ATENDIMENTO PADRE ANCHIETA       ;94090 - TECNICO ENFERMAGEM;R$ 4.110,08;R$ 0,00;R$ 122,29;R$ 981,86;R$ 0,00;R$ 0,00;R$ 66,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.280,25;R$ 0,00;R$ 5.280,25
1303295;Saúde;S0228;CENTRO DE SAUDE SATELITE IRIS           ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.811,41;R$ 0,00;R$ 3.811,41
1303309;Saúde;S0163;CENTRO DE SAUDE SAO DOMINGOS            ;94090 - TECNICO ENFERMAGEM;R$ 3.770,54;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 101,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.198,52;R$ 0,00;R$ 4.198,52
1303325;Saúde;S0165;CENTRO DE SAUDE ANTONIO MONETA JUNIOR   ;94090 - TECNICO ENFERMAGEM;R$ 3.804,49;R$ 0,00;R$ 326,12;R$ 0,00;R$ 0,00;R$ 639,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.770,54;R$ 0,00;R$ 4.770,54
1303333;Saúde;S0228;CENTRO DE SAUDE SATELITE IRIS           ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 244,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 232,75;R$ 0,00;R$ 0,00;R$ 4.044,16;R$ 0,00;R$ 4.044,16
1303341;Saúde;S0179;CENTRO DE SAUDE IGOR CARLOS C D GUERCIO ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 61,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.627,95;R$ 0,00;R$ 3.627,95
1303350;Saúde;S0207;CENTRO DE SAUDE VALENCA                 ;94090 - TECNICO ENFERMAGEM;R$ 4.110,08;R$ 0,00;R$ 326,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.436,24;R$ 0,00;R$ 4.436,24
1303368;Saúde;S0215;CENTRO DE SAUDE FLORENCE                ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 141,48;R$ 0,00;R$ 492,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.526,75;R$ 0,00;R$ 4.526,75
1303392;Saúde;S0169;CENTRO DE SAUDE CAMPO BELO              ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 326,12;R$ 84,57;R$ 0,00;R$ 172,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.149,77;R$ 0,00;R$ 4.149,77
1303406;Saúde;S0215;CENTRO DE SAUDE FLORENCE                ;94090 - TECNICO ENFERMAGEM;R$ 3.503,97;R$ 0,00;R$ 206,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.710,51;R$ 0,00;R$ 3.710,51
1303414;Saúde;S0160;PRONTO ATENDIMENTO SAO JOSE             ;94090 - TECNICO ENFERMAGEM;R$ 3.566,81;R$ 0,00;R$ 122,29;R$ 1.262,92;R$ 0,00;R$ 492,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.444,36;R$ 0,00;R$ 5.444,36
