Matricula;Secretaria;Codigo Lotação;Nome Lotação;Código Cargo;Verbas Fixas;Cargo Comissão / Função Gratificada;Produtividade;Hora Extra;Sucumbência;Eventual;Adic.Crg./ Local/Jorn.;Salário Atraso;Prêmio Férias;Licença Prêmio;13º Salário;Total Bruto;Deduções;Bruto c/ Deduções
1231634;Saúde;S0212;CENTRO DE SAUDE CAPIVARI                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1231642;Saúde;S0212;CENTRO DE SAUDE CAPIVARI                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231669;Saúde;S0206;CENTRO DE SAUDE DIC III                 ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231677;Saúde;S0222;CENTRO DE SAUDE IPAUSSURAMA             ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1231685;Saúde;S0205;CENTRO DE SAUDE DIC I                   ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231693;Saúde;S0208;CENTRO DE SAUDE VISTA ALEGRE            ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231723;Saúde;S0184;CENTRO DE SAUDE CARLOS GOMES            ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231740;Saúde;S0176;CENTRO DE SAUDE ANTONIO DA COSTA SANTOS ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1231758;Saúde;S0151;CENTRO DE SAUDE SANTA ODILA             ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231782;Saúde;S0179;CENTRO DE SAUDE IGOR CARLOS C D GUERCIO ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231790;Saúde;S0207;CENTRO DE SAUDE VALENCA                 ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 519,87;R$ 0,00;R$ 779,80;R$ 2.903,40;R$ 0,00;R$ 2.903,40
1231804;Saúde;S0205;CENTRO DE SAUDE DIC I                   ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 33,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.593,03;R$ 0,00;R$ 1.593,03
1231812;Saúde;S0154;CENTRO DE SAUDE VILA IPE                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231820;Saúde;S0176;CENTRO DE SAUDE ANTONIO DA COSTA SANTOS ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 1.195,69;R$ 363,91
1231847;Saúde;S0213;CENTRO DE SAUDE AEROPORTO               ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 33,43;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.637,16;R$ 0,00;R$ 1.637,16
1231863;Saúde;S0155;CENTRO DE SAUDE VILA RICA               ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231871;Saúde;S0178;CENTRO DE SAUDE CONEGO MILTON SANTANA   ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231880;Saúde;S0176;CENTRO DE SAUDE ANTONIO DA COSTA SANTOS ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 246,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.805,78;R$ 0,00;R$ 1.805,78
1231910;Saúde;S0214;CENTRO DE SAUDE INTEGRACAO              ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231944;Saúde;S0184;CENTRO DE SAUDE CARLOS GOMES            ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.750,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.750,40;R$ 0,00;R$ 1.750,40
1231952;Saúde;S0215;CENTRO DE SAUDE FLORENCE                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1231960;Saúde;S0181;CENTRO DE SAUDE JOAQUIM EGIDIO          ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1231987;Saúde;S0203;CENTRO DE SAUDE SANTA LUCIA             ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 246,17;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.849,90;R$ 0,00;R$ 1.849,90
1232010;Saúde;S0203;CENTRO DE SAUDE SANTA LUCIA             ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232029;Saúde;S0156;CENTRO DE SAUDE SAO VICENTE             ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 259,93;R$ 0,00;R$ 779,80;R$ 2.599,33;R$ 0,00;R$ 2.599,33
1232037;Saúde;S0181;CENTRO DE SAUDE JOAQUIM EGIDIO          ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1232045;Saúde;S0165;CENTRO DE SAUDE ANTONIO MONETA JUNIOR   ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.603,73;R$ 0,00;R$ 1.603,73
1232053;Saúde;S0213;CENTRO DE SAUDE AEROPORTO               ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232258;Saúde;S0131;CENTRO DE SAUDE AMADEU MENDES DOS SANTOS;94230 - ENFERMEIRO;R$ 5.970,04;R$ 0,00;R$ 538,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 164,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.672,36;R$ 0,00;R$ 6.672,36
1232282;Saúde;S0128;CENTRO DE SAUDE ATTILIO VICENTIN        ;94030 - AUX.ENFERMAGEM;R$ 2.559,07;R$ 0,00;R$ 45,90;R$ 0,00;R$ 0,00;R$ 246,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.851,14;R$ 0,00;R$ 2.851,14
1232363;Saúde;S0139;CENTRO DE SAUDE DR. CASSIO R AMARAL     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232371;Saúde;S0139;CENTRO DE SAUDE DR. CASSIO R AMARAL     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232380;Saúde;S0180;CENTRO DE SAUDE SAO QUIRINO             ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232401;Saúde;S0139;CENTRO DE SAUDE DR. CASSIO R AMARAL     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232436;Saúde;S0139;CENTRO DE SAUDE DR. CASSIO R AMARAL     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232444;Saúde;S0138;CENTRO DE SAUDE ROSALIA                 ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232452;Saúde;S0177;CENTRO DE SAUDE SOUSAS                  ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.750,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.750,40;R$ 0,00;R$ 1.750,40
1232460;Saúde;S0229;CENTRO DE SAUDE LISA                    ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232487;Saúde;S0205;CENTRO DE SAUDE DIC I                   ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 33,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.578,32;R$ 0,00;R$ 1.578,32
1232509;Saúde;S0129;CENTRO DE SAUDE DR. OSVALDO S VON VUBEN ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232517;Saúde;S0182;CENTRO DE SAUDE COSTA E SILVA           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232525;Saúde;S0139;CENTRO DE SAUDE DR. CASSIO R AMARAL     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232533;Saúde;S0198;CENTRO DE SAUDE DR. MOISES LIBERMAN     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232541;Saúde;S0139;CENTRO DE SAUDE DR. CASSIO R AMARAL     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232592;Saúde;S0198;CENTRO DE SAUDE DR. MOISES LIBERMAN     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 33,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.578,32;R$ 0,00;R$ 1.578,32
1232606;Saúde;S0198;CENTRO DE SAUDE DR. MOISES LIBERMAN     ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232622;Saúde;S0177;CENTRO DE SAUDE SOUSAS                  ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.653,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.653,01;R$ 0,00;R$ 1.653,01
1232649;Saúde;S0205;CENTRO DE SAUDE DIC I                   ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.471,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.471,32;R$ 0,00;R$ 1.471,32
1232657;Saúde;S0158;CENTRO DE SAUDE OROSIMBO MAIA           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232673;Saúde;S0229;CENTRO DE SAUDE LISA                    ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.735,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.735,69;R$ 0,00;R$ 1.735,69
1232681;Saúde;S0228;CENTRO DE SAUDE SATELITE IRIS           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232703;Saúde;S0131;CENTRO DE SAUDE AMADEU MENDES DOS SANTOS;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232720;Saúde;S0130;CENTRO DE SAUDE SAO MARCOS              ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232738;Saúde;S0158;CENTRO DE SAUDE OROSIMBO MAIA           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232746;Saúde;S0131;CENTRO DE SAUDE AMADEU MENDES DOS SANTOS;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 123,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.682,68;R$ 0,00;R$ 1.682,68
1232754;Saúde;S0215;CENTRO DE SAUDE FLORENCE                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232762;Saúde;S0208;CENTRO DE SAUDE VISTA ALEGRE            ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232878;Saúde;S0182;CENTRO DE SAUDE COSTA E SILVA           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232924;Saúde;S0215;CENTRO DE SAUDE FLORENCE                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232940;Saúde;S0133;CENTRO DE SAUDE ANCHIETA                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 22,89;R$ 1.522,00
1232959;Saúde;S0217;CENTRO DE SAUDE SAO CRISTOVAO           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232967;Saúde;S0215;CENTRO DE SAUDE FLORENCE                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232975;Saúde;S0228;CENTRO DE SAUDE SATELITE IRIS           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1232983;Saúde;S0158;CENTRO DE SAUDE OROSIMBO MAIA           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1232991;Saúde;S0210;CENTRO DE SAUDE DR. PEDRO AGAPIO A NETTO;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1233009;Saúde;S0154;CENTRO DE SAUDE VILA IPE                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1233017;Saúde;S0234;CENTRO DE SAUDE SANTA ROSA              ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 257,48;R$ 0,00;R$ 772,44;R$ 2.574,81;R$ 0,00;R$ 2.574,81
1233033;Saúde;S0214;CENTRO DE SAUDE INTEGRACAO              ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1233041;Saúde;S0159;CENTRO DE SAUDE SAO JOSE                ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1233050;Saúde;S0217;CENTRO DE SAUDE SAO CRISTOVAO           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1233092;Saúde;S0217;CENTRO DE SAUDE SAO CRISTOVAO           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.544,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.544,89;R$ 0,00;R$ 1.544,89
1233122;Saúde;S0217;CENTRO DE SAUDE SAO CRISTOVAO           ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1233130;Saúde;S0203;CENTRO DE SAUDE SANTA LUCIA             ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1233149;Saúde;S0176;CENTRO DE SAUDE ANTONIO DA COSTA SANTOS ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1233173;Saúde;S0214;CENTRO DE SAUDE INTEGRACAO              ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
1233181;Saúde;S0153;CENTRO DE SAUDE JOSE BATISTA            ;70001 - AGENTE COMUNITARIO DE SAUDE;R$ 1.559,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.559,60;R$ 0,00;R$ 1.559,60
